,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
,W23,  0.6301, -0.4560,  0.1190, -0.0866,  0.0006,  0.0005
,W24,  0.4376, -2.3647,  0.0928, -0.4323,  0.0005,  0.0023
Level 6        ,E37,  1.3809,  0.2646,  0.3284,  0.0559,  0.0017,  0.0003
,E38,  1.2990, -0.5199,  0.3094, -0.1310,  0.0016,  0.0007
,E39,  0.0241,  0.6014,  0.0046,  0.1396,  0.0000,  0.0007
,E40,  0.2065,  2.3446,  0.0467,  0.5533,  0.0002,  0.0029
,E41,  1.3881,  0.4450,  0.3298,  0.0977,  0.0017,  0.0005
,E42,  1.3737,  0.0841,  0.3270,  0.0140,  0.0017,  0.0001
,E43, -1.3737, -0.0841, -0.3270, -0.0140,  0.0017,  0.0001
,E44, -1.3881, -0.4450, -0.3298, -0.0977,  0.0017,  0.0005
,E45,  0.4383,  0.6808,  0.1031,  0.1563,  0.0005,  0.0008
,E46,  0.3902, -0.5221,  0.0940, -0.1228,  0.0005,  0.0006
,E47, -0.3902,  0.5221, -0.0940,  0.1228,  0.0005,  0.0006
,E48, -0.4383, -0.6808, -0.1031, -0.1563,  0.0005,  0.0008
,E49,  1.4428,  0.9680,  0.3424,  0.2219,  0.0018,  0.0012
,E50,  1.3189, -0.4388,  0.3144, -0.1101,  0.0016,  0.0006
,E51, -1.3189,  0.4388, -0.3144,  0.1101,  0.0016,  0.0006
,E52, -1.4428, -0.9680, -0.3424, -0.2219,  0.0018,  0.0012
,E53,  0.6208,  2.4240,  0.1452,  0.5701,  0.0008,  0.0030
,E54,  0.2078, -2.2652,  0.0518, -0.5366,  0.0003,  0.0028
,E55, -0.2078,  2.2652, -0.0518,  0.5366,  0.0003,  0.0028
,E56, -0.6208, -2.4240, -0.1452, -0.5701,  0.0008,  0.0030
,E57,  1.3062, -0.3395,  0.3108, -0.0891,  0.0016,  0.0005
,E58,  1.2918, -0.7004,  0.3081, -0.1728,  0.0016,  0.0009
,E59, -1.2918,  0.7004, -0.3081,  0.1728,  0.0016,  0.0009
,E60, -1.3062,  0.3395, -0.3108,  0.0891,  0.0016,  0.0005
,E61,  0.4138,  0.4454,  0.0974,  0.1003,  0.0005,  0.0005
,E62,  0.3656, -0.7574,  0.0883, -0.1789,  0.0005,  0.0009
,E63, -0.3656,  0.7574, -0.0883,  0.1789,  0.0005,  0.0009
,E64, -0.4138, -0.4454, -0.0974, -0.1003,  0.0005,  0.0005
,E65,  1.3610,  0.1834,  0.3234,  0.0350,  0.0017,  0.0002
,E66,  1.2371, -1.2233,  0.2954, -0.2970,  0.0015,  0.0015
,E67, -1.2371,  1.2233, -0.2954,  0.2970,  0.0015,  0.0015
,E68, -1.3610, -0.1834, -0.3234, -0.0350,  0.0017,  0.0002
,E69,  0.5962,  2.1886,  0.1395,  0.5140,  0.0007,  0.0027
,E70,  0.1832, -2.5006,  0.0461, -0.5926,  0.0002,  0.0031
,E71, -0.1832,  2.5006, -0.0461,  0.5926,  0.0002,  0.0031
,E72, -0.5962, -2.1886, -0.1395, -0.5140,  0.0007,  0.0027
,W13,  0.9098, -0.1427,  0.2029, -0.0373,  0.0011,  0.0002
,W14,  0.1490,  1.9033,  0.0305,  0.4068,  0.0002,  0.0021
,W15,  0.7019,  0.0777,  0.1563,  0.0127,  0.0008,  0.0001
,W16,  0.6628, -0.2918,  0.1481, -0.0686,  0.0008,  0.0004
,W17,  0.0204,  0.5702,  0.0041,  0.1185,  0.0000,  0.0006
,W18,  0.2030,  2.2846,  0.0417,  0.4917,  0.0002,  0.0026
,W19,  0.7941,  1.3204,  0.1750,  0.2771,  0.0009,  0.0014
,W20,  0.5706, -1.5345,  0.1293, -0.3331,  0.0007,  0.0017
,W21,  0.6787,  1.7718,  0.1484,  0.3783,  0.0008,  0.0020
,W22,  0.5124,  0.2088,  0.1141,  0.0374,  0.0006,  0.0002
,W23,  0.5111, -0.3694,  0.1142, -0.0794,  0.0006,  0.0004
,W24,  0.3448, -1.9323,  0.0798, -0.4202,  0.0004,  0.0022
Level 5        ,E37,  1.0525,  0.2087,  0.3128,  0.0433,  0.0016,  0.0002
,E38,  0.9896, -0.3890,  0.2970, -0.1288,  0.0015,  0.0007
,E39,  0.0195,  0.4619,  0.0016,  0.1047,  0.0000,  0.0005
,E40,  0.1598,  1.7913,  0.0368,  0.4863,  0.0002,  0.0025
,E41,  1.0583,  0.3473,  0.3133,  0.0747,  0.0016,  0.0004
,E42,  1.0466,  0.0701,  0.3123,  0.0118,  0.0016,  0.0001
,E43, -1.0466, -0.0701, -0.3123, -0.0118,  0.0016,  0.0001
,E44, -1.0583, -0.3473, -0.3133, -0.0747,  0.0016,  0.0004
,E45,  0.3353,  0.5245,  0.0954,  0.1177,  0.0005,  0.0006
,E46,  0.2962, -0.3993,  0.0922, -0.0918,  0.0005,  0.0005
,E47, -0.2962,  0.3993, -0.0922,  0.0918,  0.0005,  0.0005
,E48, -0.3353, -0.5245, -0.0954, -0.1177,  0.0005,  0.0006
,E49,  1.1004,  0.7461,  0.3238,  0.1892,  0.0017,  0.0010
,E50,  1.0046, -0.3287,  0.3017, -0.1026,  0.0016,  0.0005
,E51, -1.0046,  0.3287, -0.3017,  0.1026,  0.0016,  0.0005
,E52, -1.1004, -0.7461, -0.3238, -0.1892,  0.0017,  0.0010
,E53,  0.4755,  1.8539,  0.1306,  0.4993,  0.0007,  0.0026
,E54,  0.1559, -1.7287,  0.0570, -0.4733,  0.0003,  0.0025
,E55, -0.1559,  1.7287, -0.0570,  0.4733,  0.0003,  0.0025
,E56, -0.4755, -1.8539, -0.1306, -0.4993,  0.0007,  0.0026
,E57,  0.9954, -0.2504,  0.2975, -0.0974,  0.0015,  0.0005
,E58,  0.9837, -0.5275,  0.2965, -0.1603,  0.0015,  0.0008
,E59, -0.9837,  0.5275, -0.2965,  0.1603,  0.0015,  0.0008
,E60, -0.9954,  0.2504, -0.2975,  0.0974,  0.0015,  0.0005
,E61,  0.3164,  0.3452,  0.0907,  0.0661,  0.0005,  0.0003
,E62,  0.2774, -0.5786,  0.0875, -0.1434,  0.0005,  0.0007
,E63, -0.2774,  0.5786, -0.0875,  0.1434,  0.0005,  0.0007
,E64, -0.3164, -0.3452, -0.0907, -0.0661,  0.0005,  0.0003
,E65,  1.0375,  0.1484,  0.3080,  0.0170,  0.0016,  0.0001
,E66,  0.9416, -0.9263,  0.2859, -0.2747,  0.0015,  0.0014
,E67, -0.9416,  0.9263, -0.2859,  0.2747,  0.0015,  0.0014
,E68, -1.0375, -0.1484, -0.3080, -0.0170,  0.0016,  0.0001
,E69,  0.4567,  1.6746,  0.1259,  0.4476,  0.0007,  0.0023
,E70,  0.1371, -1.9080,  0.0523, -0.5249,  0.0003,  0.0027
,E71, -0.1371,  1.9080, -0.0523,  0.5249,  0.0003,  0.0027
,E72, -0.4567, -1.6746, -0.1259, -0.4476,  0.0007,  0.0023
,W13,  0.7069, -0.1054,  0.1982, -0.0404,  0.0010,  0.0002
,W14,  0.1185,  1.4964,  0.0236,  0.3586,  0.0001,  0.0019
,W15,  0.5456,  0.0650,  0.1522,  0.0083,  0.0008,  0.0000
,W16,  0.5147, -0.2231,  0.1451, -0.0690,  0.0008,  0.0004
,W17,  0.0164,  0.4517,  0.0012,  0.0916,  0.0000,  0.0005
,W18,  0.1614,  1.7930,  0.0342,  0.4463,  0.0002,  0.0023
,W19,  0.6190,  1.0433,  0.1664,  0.2386,  0.0009,  0.0012
,W20,  0.4413, -1.2014,  0.1309, -0.2993,  0.0007,  0.0016
,W21,  0.5302,  1.3935,  0.1398,  0.3410,  0.0007,  0.0018
,W22,  0.3983,  0.1714,  0.1097,  0.0169,  0.0006,  0.0001
,W23,  0.3969, -0.2900,  0.1132, -0.0624,  0.0006,  0.0003
,W24,  0.2650, -1.5121,  0.0831, -0.3865,  0.0004,  0.0020
Level 4        ,E37,  0.7397,  0.1654,  0.2589,  0.0452,  0.0013,  0.0002
,E38,  0.6926, -0.2601,  0.2439, -0.1024,  0.0013,  0.0005
,E39,  0.0179,  0.3571,  0.0022,  0.1165,  0.0000,  0.0006
,E40,  0.1230,  1.3050,  0.0354,  0.4445,  0.0002,  0.0023
,E41,  0.7451,  0.2726,  0.2595,  0.0802,  0.0014,  0.0004
,E42,  0.7343,  0.0583,  0.2582,  0.0103,  0.0013,  0.0001
,E43, -0.7343, -0.0583, -0.2582, -0.0103,  0.0013,  0.0001
,E44, -0.7451, -0.2726, -0.2595, -0.0802,  0.0014,  0.0004
,E45,  0.2398,  0.4068,  0.0798,  0.1301,  0.0004,  0.0007
,E46,  0.2040, -0.3075,  0.0755, -0.1030,  0.0004,  0.0005
,E47, -0.2040,  0.3075, -0.0755,  0.1030,  0.0004,  0.0005
,E48, -0.2398, -0.4068, -0.0798, -0.1301,  0.0004,  0.0007
,E49,  0.7766,  0.5569,  0.2695,  0.1786,  0.0014,  0.0009
,E50,  0.7028, -0.2261,  0.2482, -0.0881,  0.0013,  0.0005
,E51, -0.7028,  0.2261, -0.2482,  0.0881,  0.0013,  0.0005
,E52, -0.7766, -0.5569, -0.2695, -0.1786,  0.0014,  0.0009
,E53,  0.3449,  1.3546,  0.1131,  0.4580,  0.0006,  0.0024
,E54,  0.0989, -1.2554,  0.0422, -0.4309,  0.0002,  0.0022
,E55, -0.0989,  1.2554, -0.0422,  0.4309,  0.0002,  0.0022
,E56, -0.3449, -1.3546, -0.1131, -0.4580,  0.0006,  0.0024
,E57,  0.6980, -0.1530,  0.2446, -0.0674,  0.0013,  0.0004
,E58,  0.6872, -0.3673,  0.2433, -0.1373,  0.0013,  0.0007
,E59, -0.6872,  0.3673, -0.2433,  0.1373,  0.0013,  0.0007
,E60, -0.6980,  0.1530, -0.2446,  0.0674,  0.0013,  0.0004
,E61,  0.2257,  0.2791,  0.0753,  0.0858,  0.0004,  0.0004
,E62,  0.1899, -0.4352,  0.0710, -0.1472,  0.0004,  0.0008
,E63, -0.1899,  0.4352, -0.0710,  0.1472,  0.0004,  0.0008
,E64, -0.2257, -0.2791, -0.0753, -0.0858,  0.0004,  0.0004
,E65,  0.7295,  0.1314,  0.2546,  0.0310,  0.0013,  0.0002
,E66,  0.6557, -0.6516,  0.2333, -0.2357,  0.0012,  0.0012
,E67, -0.6557,  0.6516, -0.2333,  0.2357,  0.0012,  0.0012
,E68, -0.7295, -0.1314, -0.2546, -0.0310,  0.0013,  0.0002
,E69,  0.3308,  1.2270,  0.1086,  0.4138,  0.0006,  0.0022
,E70,  0.0848, -1.3830,  0.0378, -0.4752,  0.0002,  0.0025
,E71, -0.0848,  1.3830, -0.0378,  0.4752,  0.0002,  0.0025
,E72, -0.3308, -1.2270, -0.1086, -0.4138,  0.0006,  0.0022
,W13,  0.5087, -0.0649,  0.1679, -0.0297,  0.0009,  0.0002
,W14,  0.0949,  1.1378,  0.0240,  0.3543,  0.0001,  0.0018
,W15,  0.3934,  0.0567,  0.1295,  0.0120,  0.0007,  0.0001
,W16,  0.3696, -0.1541,  0.1224, -0.0566,  0.0006,  0.0003
,W17,  0.0152,  0.3601,  0.0016,  0.1072,  0.0000,  0.0006
,W18,  0.1271,  1.3466,  0.0344,  0.4242,  0.0002,  0.0022
,W19,  0.4526,  0.8046,  0.1439,  0.2434,  0.0007,  0.0013
,W20,  0.3103, -0.9021,  0.1079, -0.2880,  0.0006,  0.0015
,W21,  0.3904,  1.0525,  0.1229,  0.3271,  0.0006,  0.0017
,W22,  0.2886,  0.1545,  0.0930,  0.0380,  0.0005,  0.0002
,W23,  0.2837, -0.2275,  0.0959, -0.0715,  0.0005,  0.0004
,W24,  0.1818, -1.1256,  0.0660, -0.3606,  0.0003,  0.0019
Level 3        ,E37,  0.4809,  0.1202,  0.2306,  0.0465,  0.0012,  0.0002
,E38,  0.4487, -0.1578,  0.2195, -0.0749,  0.0011,  0.0004
,E39,  0.0157,  0.2406,  0.0161,  0.0898,  0.0001,  0.0005
,E40,  0.0876,  0.8605,  0.0407,  0.3600,  0.0002,  0.0019
,E41,  0.4856,  0.1924,  0.2354,  0.0734,  0.0012,  0.0004
,E42,  0.4761,  0.0480,  0.2258,  0.0195,  0.0012,  0.0001
,E43, -0.4761, -0.0480, -0.2258, -0.0195,  0.0012,  0.0001
,E44, -0.4856, -0.1924, -0.2354, -0.0734,  0.0012,  0.0004
,E45,  0.1600,  0.2767,  0.0853,  0.1038,  0.0004,  0.0005
,E46,  0.1285, -0.2046,  0.0531, -0.0759,  0.0003,  0.0004
,E47, -0.1285,  0.2046, -0.0531,  0.0759,  0.0003,  0.0004
,E48, -0.1600, -0.2767, -0.0853, -0.1038,  0.0004,  0.0005
,E49,  0.5071,  0.3784,  0.2428,  0.1545,  0.0013,  0.0008
,E50,  0.4546, -0.1380,  0.2184, -0.0615,  0.0011,  0.0003
,E51, -0.4546,  0.1380, -0.2184,  0.0615,  0.0011,  0.0003
,E52, -0.5071, -0.3784, -0.2428, -0.1545,  0.0013,  0.0008
,E53,  0.2318,  0.8966,  0.1099,  0.3740,  0.0006,  0.0019
,E54,  0.0567, -0.8245,  0.0284, -0.3461,  0.0001,  0.0018
,E55, -0.0567,  0.8245, -0.0284,  0.3461,  0.0001,  0.0018
,E56, -0.2318, -0.8966, -0.1099, -0.3740,  0.0006,  0.0019
,E57,  0.4534, -0.0856,  0.2244, -0.0479,  0.0012,  0.0002
,E58,  0.4440, -0.2300,  0.2147, -0.1018,  0.0011,  0.0005
,E59, -0.4440,  0.2300, -0.2147,  0.1018,  0.0011,  0.0005
,E60, -0.4534,  0.0856, -0.2244,  0.0479,  0.0012,  0.0002
,E61,  0.1503,  0.1933,  0.0819,  0.0674,  0.0004,  0.0004
,E62,  0.1189, -0.2879,  0.0498, -0.1123,  0.0003,  0.0006
,E63, -0.1189,  0.2879, -0.0498,  0.1123,  0.0003,  0.0006
,E64, -0.1503, -0.1933, -0.0819, -0.0674,  0.0004,  0.0004
,E65,  0.4749,  0.1004,  0.2318,  0.0331,  0.0012,  0.0002
,E66,  0.4224, -0.4159,  0.2073, -0.1829,  0.0011,  0.0010
,E67, -0.4224,  0.4159, -0.2073,  0.1829,  0.0011,  0.0010
,E68, -0.4749, -0.1004, -0.2318, -0.0331,  0.0012,  0.0002
,E69,  0.2222,  0.8132,  0.1066,  0.3375,  0.0006,  0.0018
,E70,  0.0470, -0.9079,  0.0251, -0.3825,  0.0001,  0.0020
,E71, -0.0470,  0.9079, -0.0251,  0.3825,  0.0001,  0.0020
,E72, -0.2222, -0.8132, -0.1066, -0.3375,  0.0006,  0.0018
,W13,  0.3408, -0.0352,  0.1568, -0.0183,  0.0008,  0.0001
,W14,  0.0709,  0.7835,  0.0391,  0.2990,  0.0002,  0.0016
,W15,  0.2640,  0.0447,  0.1203,  0.0157,  0.0006,  0.0001
,W16,  0.2472, -0.0976,  0.1148, -0.0431,  0.0006,  0.0002
,W17,  0.0136,  0.2529,  0.0164,  0.0873,  0.0001,  0.0005
,W18,  0.0927,  0.9224,  0.0422,  0.3612,  0.0002,  0.0019
,W19,  0.3087,  0.5612,  0.1469,  0.2105,  0.0008,  0.0011
,W20,  0.2024, -0.6141,  0.0883, -0.2380,  0.0005,  0.0012
,W21,  0.2675,  0.7254,  0.1219,  0.2827,  0.0006,  0.0015
,W22,  0.1956,  0.1165,  0.0985,  0.0331,  0.0005,  0.0002
,W23,  0.1878, -0.1561,  0.0779, -0.0537,  0.0004,  0.0003
,W24,  0.1158, -0.7650,  0.0545, -0.3033,  0.0003,  0.0016
Level 2        ,E37,  0.2502,  0.0737,  0.1547,  0.0438,  0.0008,  0.0002
,E38,  0.2291, -0.0829,  0.1424, -0.0525,  0.0007,  0.0003
,E39, -0.0003,  0.1508,  0.0023,  0.0884,  0.0000,  0.0005
,E40,  0.0468,  0.5005,  0.0297,  0.3032,  0.0002,  0.0016
,E41,  0.2501,  0.1190,  0.1553,  0.0703,  0.0008,  0.0004
,E42,  0.2503,  0.0285,  0.1540,  0.0173,  0.0008,  0.0001
,E43, -0.2503, -0.0285, -0.1540, -0.0173,  0.0008,  0.0001
,E44, -0.2501, -0.1190, -0.1553, -0.0703,  0.0008,  0.0004
,E45,  0.0747,  0.1729,  0.0487,  0.1015,  0.0003,  0.0005
,E46,  0.0754, -0.1286,  0.0441, -0.0753,  0.0002,  0.0004
,E47, -0.0754,  0.1286, -0.0441,  0.0753,  0.0002,  0.0004
,E48, -0.0747, -0.1729, -0.0487, -0.1015,  0.0003,  0.0005
,E49,  0.2643,  0.2239,  0.1636,  0.1347,  0.0009,  0.0007
,E50,  0.2362, -0.0764,  0.1457, -0.0472,  0.0008,  0.0002
,E51, -0.2362,  0.0764, -0.1457,  0.0472,  0.0008,  0.0002
,E52, -0.2643, -0.2239, -0.1636, -0.1347,  0.0009,  0.0007
,E53,  0.1219,  0.5226,  0.0761,  0.3163,  0.0004,  0.0016
,E54,  0.0282, -0.4784,  0.0167, -0.2900,  0.0001,  0.0015
,E55, -0.0282,  0.4784, -0.0167,  0.2900,  0.0001,  0.0015
,E56, -0.1219, -0.5226, -0.0761, -0.3163,  0.0004,  0.0016
,E57,  0.2290, -0.0377,  0.1431, -0.0260,  0.0007,  0.0001
,E58,  0.2292, -0.1281,  0.1417, -0.0790,  0.0007,  0.0004
,E59, -0.2292,  0.1281, -0.1417,  0.0790,  0.0007,  0.0004
,E60, -0.2290,  0.0377, -0.1431,  0.0260,  0.0007,  0.0001
,E61,  0.0684,  0.1259,  0.0450,  0.0727,  0.0002,  0.0004
,E62,  0.0691, -0.1756,  0.0404, -0.1042,  0.0002,  0.0005
,E63, -0.0691,  0.1756, -0.0404,  0.1042,  0.0002,  0.0005
,E64, -0.0684, -0.1259, -0.0450, -0.0727,  0.0002,  0.0004
,E65,  0.2432,  0.0673,  0.1513,  0.0385,  0.0008,  0.0002
,E66,  0.2151, -0.2331,  0.1335, -0.1434,  0.0007,  0.0007
,E67, -0.2151,  0.2331, -0.1335,  0.1434,  0.0007,  0.0007
,E68, -0.2432, -0.0673, -0.1513, -0.0385,  0.0008,  0.0002
,E69,  0.1156,  0.4756,  0.0724,  0.2874,  0.0004,  0.0015
,E70,  0.0219, -0.5254,  0.0130, -0.3189,  0.0001,  0.0017
,E71, -0.0219,  0.5254, -0.0130,  0.3189,  0.0001,  0.0017
,E72, -0.1156, -0.4756, -0.0724, -0.2874,  0.0004,  0.0015
,W13,  0.1840, -0.0169,  0.1086, -0.0103,  0.0006,  0.0001
,W14,  0.0318,  0.4845,  0.0223,  0.2801,  0.0001,  0.0015
,W15,  0.1436,  0.0291,  0.0847,  0.0170,  0.0004,  0.0001
,W16,  0.1324, -0.0544,  0.0782, -0.0325,  0.0004,  0.0002
,W17, -0.0029,  0.1656,  0.0015,  0.0936,  0.0000,  0.0005
,W18,  0.0506,  0.5612,  0.0320,  0.3265,  0.0002,  0.0017
,W19,  0.1618,  0.3507,  0.0982,  0.2023,  0.0005,  0.0011
,W20,  0.1141, -0.3761,  0.0647, -0.2178,  0.0003,  0.0011
,W21,  0.1456,  0.4427,  0.0875,  0.2576,  0.0005,  0.0013
,W22,  0.0971,  0.0833,  0.0598,  0.0459,  0.0003,  0.0002
,W23,  0.1099, -0.1024,  0.0624, -0.0575,  0.0003,  0.0003
,W24,  0.0614, -0.4617,  0.0347, -0.2692,  0.0002,  0.0014
Level 1        ,E37,  0.0956,  0.0299,  0.0956,  0.0299,  0.0005,  0.0002
,E38,  0.0867, -0.0304,  0.0867, -0.0304,  0.0005,  0.0002
,E39, -0.0026,  0.0624, -0.0026,  0.0624,  0.0000,  0.0003
,E40,  0.0171,  0.1973,  0.0171,  0.1973,  0.0001,  0.0010
,E41,  0.0948,  0.0486,  0.0948,  0.0486,  0.0005,  0.0003
,E42,  0.0964,  0.0112,  0.0964,  0.0112,  0.0005,  0.0001
,E43, -0.0964, -0.0112, -0.0964, -0.0112,  0.0005,  0.0001
,E44, -0.0948, -0.0486, -0.0948, -0.0486,  0.0005,  0.0003
,E45,  0.0260,  0.0713,  0.0260,  0.0713,  0.0001,  0.0004
,E46,  0.0313, -0.0534,  0.0313, -0.0534,  0.0002,  0.0003
,E47, -0.0313,  0.0534, -0.0313,  0.0534,  0.0002,  0.0003
,E48, -0.0260, -0.0713, -0.0260, -0.0713,  0.0001,  0.0004
,E49,  0.1007,  0.0891,  0.1007,  0.0891,  0.0005,  0.0005
,E50,  0.0905, -0.0293,  0.0905, -0.0293,  0.0005,  0.0002
,E51, -0.0905,  0.0293, -0.0905,  0.0293,  0.0005,  0.0002
,E52, -0.1007, -0.0891, -0.1007, -0.0891,  0.0005,  0.0005
,E53,  0.0458,  0.2063,  0.0458,  0.2063,  0.0002,  0.0011
,E54,  0.0116, -0.1884,  0.0116, -0.1884,  0.0001,  0.0010
,E55, -0.0116,  0.1884, -0.0116,  0.1884,  0.0001,  0.0010
,E56, -0.0458, -0.2063, -0.0458, -0.2063,  0.0002,  0.0011
,E57,  0.0860, -0.0117,  0.0860, -0.0117,  0.0004,  0.0001
,E58,  0.0875, -0.0491,  0.0875, -0.0491,  0.0005,  0.0003
,E59, -0.0875,  0.0491, -0.0875,  0.0491,  0.0005,  0.0003
,E60, -0.0860,  0.0117, -0.0860,  0.0117,  0.0004,  0.0001
,E61,  0.0234,  0.0532,  0.0234,  0.0532,  0.0001,  0.0003
,E62,  0.0287, -0.0715,  0.0287, -0.0715,  0.0001,  0.0004
,E63, -0.0287,  0.0715, -0.0287,  0.0715,  0.0001,  0.0004
,E64, -0.0234, -0.0532, -0.0234, -0.0532,  0.0001,  0.0003
,E65,  0.0919,  0.0288,  0.0919,  0.0288,  0.0005,  0.0002
,E66,  0.0816, -0.0896,  0.0816, -0.0896,  0.0004,  0.0005
,E67, -0.0816,  0.0896, -0.0816,  0.0896,  0.0004,  0.0005
,E68, -0.0919, -0.0288, -0.0919, -0.0288,  0.0005,  0.0002
,E69,  0.0431,  0.1882,  0.0431,  0.1882,  0.0002,  0.0010
,E70,  0.0089, -0.2065,  0.0089, -0.2065,  0.0000,  0.0011
,E71, -0.0089,  0.2065, -0.0089,  0.2065,  0.0000,  0.0011
,E72, -0.0431, -0.1882, -0.0431, -0.1882,  0.0002,  0.0010
,W13,  0.0754, -0.0066,  0.0754, -0.0066,  0.0004,  0.0000
,W14,  0.0095,  0.2045,  0.0095,  0.2045,  0.0000,  0.0011
,W15,  0.0590,  0.0121,  0.0590,  0.0121,  0.0003,  0.0001
,W16,  0.0542, -0.0220,  0.0542, -0.0220,  0.0003,  0.0001
,W17, -0.0043,  0.0719, -0.0043,  0.0719,  0.0000,  0.0004
,W18,  0.0186,  0.2347,  0.0186,  0.2347,  0.0001,  0.0012
,W19,  0.0637,  0.1484,  0.0637,  0.1484,  0.0003,  0.0008
,W20,  0.0495, -0.1583,  0.0495, -0.1583,  0.0003,  0.0008
,W21,  0.0582,  0.1851,  0.0582,  0.1851,  0.0003,  0.0010
,W22,  0.0374,  0.0375,  0.0374,  0.0375,  0.0002,  0.0002
,W23,  0.0475, -0.0449,  0.0475, -0.0449,  0.0002,  0.0002
,W24,  0.0267, -0.1925,  0.0267, -0.1925,  0.0001,  0.0010
 Location  (ft): (70.000, 229.000)
 Story, LdC, Displacement, Story Drift, Drift Ratio
,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
Elevator Roof  ,E37,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E38,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E39,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E40,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E41,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E42,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E43,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E44,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E45,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E46,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E47,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E48,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E49,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E50,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E51,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E52,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E53,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E54,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E55,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E56,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E57,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E58,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E59,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E60,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E61,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E62,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E63,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E64,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E65,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E66,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E67,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E68,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E69,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E70,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E71,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E72,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W13,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W14,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W15,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W16,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W17,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W18,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W19,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W20,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W21,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W22,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W23,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W24,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
Level 11 / Elev Eqp,E37,  2.9552,  0.4252,  0.1460,  0.0867,  0.0008,  0.0005
,E38,  2.3937, -0.9788,  0.0397,  0.0083,  0.0002,  0.0000
,E39, -0.1089,  1.2965,  0.0685,  0.0592,  0.0004,  0.0003
,E40,  1.1328,  4.3955,  0.3037,  0.2299,  0.0017,  0.0013
,E41,  2.9226,  0.8141,  0.1665,  0.1045,  0.0009,  0.0006
,E42,  2.9879,  0.0362,  0.1254,  0.0690,  0.0007,  0.0004
,E43, -2.9879, -0.0362, -0.1254, -0.0690,  0.0007,  0.0004
